isbn,title,author,publisher,price,wholesaler_name,purchase_type,quantity,unit_cost,received_date,consignment_deadline
'9788274734760,遠い駅の肖像,太田美咲,白鷺文庫,830,地方・小出版流通センター,買切,15,568,2026-06-21,
'9786630426458,サブスク経営の教科書,高橋花子,青葉館,1420,トーハン,買切,3,859,2026-05-30,
'9783801442507,一気にわかる宇宙,霧島 紬,蒼穹堂,1170,大阪屋栗田,買切,8,860,2026-04-30,
'9780732540685,はじめての観葉植物,水無月 蒼,茜色出版社,1250,トーハン,委託,7,768,2026-05-11,2026-08-21
'9788636735152,発酵食のコツ,太田由美,清流出版,1450,日販,買切,6,1047,2026-04-18,
'9786798735157,影絵の国のアリス 第12巻,村上杏,銀河舎,630,トーハン,委託,20,418,2026-06-15,2026-08-04
'9787192716247,能登、季節の情景,斎藤涼,丘上館,2880,大阪屋栗田,買切,1,1732,2026-05-27,
'9788104513749,深夜の図書館の始まり,渡辺蒼太,満月舎,640,大阪屋栗田,委託,3,465,2026-06-24,2026-10-07
'9783145608546,ぬか漬けの基本,冬野 綴,銀河出版,1590,地方・小出版流通センター,委託,1,991,2026-06-17,2026-09-25
'9782287580567,針と糸の魔女 第2巻,高橋葵,銀河出版,440,大阪屋栗田,買切,13,270,2026-06-04,
'9781021058386,誰も知らない駅の使者,山口さくら,青葉館,790,地方・小出版流通センター,買切,16,562,2026-05-19,
'9785667193265,5分でわかる行動心理学,清水大輔,翠嵐舎,1460,大阪屋栗田,委託,20,956,2026-05-19,2026-09-23
'9782935167201,2025年度版 統計検定3級 完全対策,村上陽子,清流出版社,1610,地方・小出版流通センター,買切,7,1065,2026-06-21,
'9784802780766,灰色ドミノ 第17巻,月城 律,丘上出版社,630,トーハン,買切,13,458,2026-06-13,
'9785612095651,潮騒ノート 第5巻,井上花子,清流出版社,580,日販,買切,18,424,2026-07-05,
'9786324229341,2027年度版 簿記2級 完全対策,橋本大輔,清流出版,2690,地方・小出版流通センター,委託,15,1745,2026-06-14,2026-08-09
'9780869072288,天文学の謎,堀内茜,翠嵐出版社,1060,トーハン,買切,1,651,2026-07-13,
'9785753687951,もぐらと願いの種のプレゼント,堀内花子,翠嵐館,1490,トーハン,買切,9,993,2026-04-18,
'9780027558258,交渉術思考,山口茜,銀河出版社,1790,地方・小出版流通センター,委託,5,1232,2026-05-25,2026-10-12
'9789383920389,今日からできるスパイスカレー,木村涼,満月舎,1600,大阪屋栗田,委託,4,972,2026-07-01,2026-09-05
'9786394710473,ぞうと空とぶ本のたび,伊藤美咲,銀河舎,1070,地方・小出版流通センター,買切,20,733,2026-05-29,
'9788609882005,静かな鍵の地図,小林由美,清流出版社,690,地方・小出版流通センター,買切,12,497,2026-06-24,
'9781018794822,最後の喫茶店の贈り物,佐藤涼,銀河出版,810,地方・小出版流通センター,買切,20,557,2026-05-24,
'9784410447594,今日からできる観葉植物,藤井大輔,朝霧出版社,1500,地方・小出版流通センター,買切,14,914,2026-05-19,
'9781941567746,基本情報技術者試験 完全対策,西村結衣,蒼穹書房,2760,トーハン,委託,15,1801,2026-06-28,2026-08-27
'9787565134128,3分でわかる時間管理,加藤栞,茜色出版社,1540,地方・小出版流通センター,買切,19,929,2026-05-23,
'9785982763617,ぞうと魔法のスープの冒険,斎藤蒼太,満月舎,1040,トーハン,委託,9,691,2026-06-10,2026-09-01
'9789343655719,放課後のミステリー 第8巻,三浦涼,朝霧出版社,450,地方・小出版流通センター,買切,1,293,2026-05-06,
'9780799641660,ひつじとふしぎな時計のプレゼント,菅原栞,丘上館,1020,トーハン,買切,6,744,2026-06-10,
'9780600706977,はじめての時短家事,月城 朔,丘上出版社,1380,地方・小出版流通センター,買切,1,951,2026-07-08,
'9785016943305,統計学の教科書,佐藤さくら,翠嵐堂,1900,日販,委託,14,1233,2026-06-06,2026-09-12
'9786578709415,はじめての水彩画,木村健,丘上館,1570,日販,買切,11,1057,2026-04-29,
'9780123189394,人的資本経営大全,雨宮 楓,翠嵐堂,1680,トーハン,買切,20,1221,2026-07-06,
'9784094704563,今日からできる筋トレ,夜守 楓,蒼穹書房,1510,日販,委託,13,1076,2026-06-03,2026-08-12
'9780475102362,毎日のガーデニングレシピ,山田湊,清流出版,1400,地方・小出版流通センター,買切,12,909,2026-04-30,
'9782529026334,はじめての掃除,岡田結衣,銀河出版社,1450,日販,委託,11,1027,2026-05-04,2026-07-04
'9787734278998,たぬきと魔法のスープのたび,太田楓,青葉出版社,1140,トーハン,買切,17,761,2026-05-17,
'9786616416930,はるかな坂道の始まり,藤田悠真,翠嵐館,920,トーハン,買切,3,605,2026-06-10,
'9788574488257,図解でわかる宇宙,柴田杏,若草出版社,990,地方・小出版流通センター,買切,15,703,2026-06-16,
'9783492770316,刀と花 第18巻,佐藤真央,銀河舎,680,トーハン,買切,1,455,2026-06-16,
'9780076901777,今日からできるガーデニング,西村健,陽光舎,1420,地方・小出版流通センター,委託,20,906,2026-06-16,2026-08-08
'9783777342634,眩しい手紙の地図,清水陽子,蒼穹堂,890,大阪屋栗田,委託,4,556,2026-06-28,2026-12-04
'9784177090996,遠い庭の贈り物,高橋誠,翠嵐出版社,840,日販,買切,9,587,2026-05-11,
'9785823144049,灰色ドミノ 第1巻,夜守 綴,翠嵐堂,620,日販,買切,12,407,2026-05-15,
'9784678743209,できる人の資本主義,村上花子,丘上館,1830,日販,買切,15,1243,2026-06-09,
'9788000149219,きつねと空とぶ本のプレゼント,田中太郎,青葉館,1300,日販,委託,4,821,2026-05-15,2026-11-05
'9784859823676,令和幽霊譚 第6巻,近藤楓,白鷺文庫,640,地方・小出版流通センター,買切,1,398,2026-05-12,
'9786271031226,放課後のミステリー 第13巻,風間 楓,丘上館,620,日販,買切,8,458,2026-07-06,
'9780463509968,能登紀行 写真集,小林詩織,銀河出版,4090,日販,買切,13,2796,2026-07-10,
'9787688287992,ふくろうと空とぶ本のプレゼント,鈴木杏,蒼穹書房,1080,大阪屋栗田,買切,12,794,2026-06-27,
'9787785015344,はるかな駅の迷宮,冬野 楓,緑陰出版,670,トーハン,買切,8,408,2026-06-18,
'9783997141994,ふくろうと秘密の地図のひみつ,井上翔太,銀河舎,1410,地方・小出版流通センター,委託,1,873,2026-06-10,2026-07-28
'9781504993319,天球儀の街 第12巻,夜守 湊,朝霧出版社,600,トーハン,委託,4,443,2026-06-23,2026-11-01
'9784032744040,2026年度版 登録販売者試験 完全対策,田中一郎,清流出版社,2480,トーハン,買切,19,1834,2026-06-17,
'9785082939226,砂上のグランドライン 第4巻,山口湊,翠嵐出版社,600,トーハン,買切,12,411,2026-06-11,
'9788502932029,ペンギンと星空のひみつ,田中凛,丘上出版社,1220,日販,買切,7,769,2026-05-28,
'9786904221116,砂上のグランドライン 第2巻,伊藤由美,銀河出版社,640,大阪屋栗田,買切,6,444,2026-05-29,
'9786242049458,竜と鍛冶屋 第14巻,林由美,銀河出版社,680,トーハン,委託,12,430,2026-06-06,2026-06-16
'9783100215697,交渉術思考,橋本陽子,茜色出版社,1700,大阪屋栗田,委託,10,1148,2026-07-14,2026-12-05
'9783786226048,TOEIC 730点突破 完全対策,村上蒼太,銀河舎,2520,大阪屋栗田,委託,16,1661,2026-07-11,2026-11-07
'9782400021441,2025年度版 英検準1級 完全対策,藤井さくら,丘上出版社,2480,トーハン,買切,20,1859,2026-05-26,
'9785098332103,誰も知らない図書館の続き,柴田悠真,翠嵐舎,660,地方・小出版流通センター,買切,18,399,2026-05-23,
'9784158057079,宇宙全史,井上誠,銀河舎,880,地方・小出版流通センター,買切,20,621,2026-06-10,
'9781010763499,脳科学全史,風間 碧,翠嵐館,960,日販,買切,15,602,2026-04-20,
'9788694556867,ぞうとふしぎな時計のものがたり,山本湊,蒼穹堂,1110,日販,買切,7,712,2026-05-03,
'9789155691103,はじめてのキャンプ料理,堀内美咲,白鷺出版,1520,日販,買切,13,999,2026-06-16,
'9786595330203,パン作りのコツ,森茜,翠嵐堂,1300,地方・小出版流通センター,委託,8,834,2026-05-02,2026-06-26
'9780468606785,灰色ドミノ 第12巻,清水蒼太,青葉館,610,大阪屋栗田,買切,12,438,2026-07-11,
'9782072983351,TOEIC 600点突破 完全対策,林健,翠嵐舎,2680,大阪屋栗田,委託,14,1913,2026-07-13,2026-07-24
'9781972072417,灰色ドミノ 第2巻,前田隆,蒼穹書房,630,大阪屋栗田,委託,1,422,2026-04-28,2026-08-10
'9785750030958,ガーデニングの基本,斎藤真央,翠嵐堂,1230,日販,買切,12,873,2026-07-01,
'9788230311813,誰も知らない傘の行方,遠藤杏,若草出版社,810,日販,買切,11,557,2026-05-07,
'9781476528021,終電サーカス 第10巻,井上太郎,清流出版社,440,地方・小出版流通センター,買切,15,308,2026-07-05,
'9786247046544,記憶の中の旅の続き,長谷川誠,緑陰出版,820,地方・小出版流通センター,買切,16,544,2026-06-05,
'9787674675765,最後の庭の秘密,林涼,翠嵐出版社,800,日販,買切,13,587,2026-05-10,
'9789685977241,基本情報技術者試験 完全対策,岡田涼,翠嵐舎,1990,トーハン,買切,7,1396,2026-05-25,
'9786631370453,古びた喫茶店のうた,小林凛,蒼穹堂,770,トーハン,買切,15,544,2026-06-09,
'9785705564491,図解 生成AI活用入門,村上茜,満月舎,1770,トーハン,委託,13,1101,2026-05-29,2026-11-01
'9781566972338,一気にわかる日本の祭り,堀内楓,丘上館,1020,地方・小出版流通センター,委託,2,750,2026-05-28,2026-11-03
'9784117342116,忘れられた窓辺の使者,渡辺悠真,清流出版社,720,地方・小出版流通センター,委託,1,526,2026-05-15,2026-07-25
'9788554170097,四万十を歩く,前田結衣,翠嵐舎,4320,トーハン,買切,10,2847,2026-06-07,
'9781387084593,小さな約束のうた,長谷川由美,緑陰出版,800,トーハン,買切,15,511,2026-05-27,
'9786936456722,針と糸の魔女 第12巻,松本誠,茜色出版社,490,地方・小出版流通センター,買切,6,300,2026-04-30,
'9781405953085,刺繍のコツ,藤田健,銀河出版,1410,日販,買切,17,1028,2026-06-23,
'9784747284107,組織開発大全,小林健,蒼穹書房,1880,大阪屋栗田,委託,11,1181,2026-06-07,2026-09-28
'9789912119574,スパイスカレーの基本,木村陽子,朝霧出版,1520,地方・小出版流通センター,買切,17,979,2026-05-27,
'9789585113602,令和幽霊譚 第3巻,木村真央,丘上出版社,660,トーハン,買切,7,405,2026-05-28,
'9781538432273,ペンギンと秘密の地図のものがたり,霧島 湊,銀河出版社,1410,トーハン,買切,5,1054,2026-04-23,
'9785687331036,小さな港のうた,井上蒼太,朝霧出版社,810,地方・小出版流通センター,買切,8,569,2026-05-23,
'9781653214365,雨上がりの旅の肖像,水無月 燈,白鷺出版,850,地方・小出版流通センター,買切,17,554,2026-06-26,
'9787925203112,哲学全史,村上蒼,丘上出版社,890,大阪屋栗田,買切,5,612,2026-05-03,
'9788975140754,2025年度版 基本情報技術者試験 完全対策,清水浩二,茜色出版社,2740,トーハン,買切,3,1869,2026-06-30,
'9786419610788,日本の祭り全史,高橋浩二,朝霧出版,1160,日販,買切,8,724,2026-05-10,
'9782456298569,令和幽霊譚 第2巻,渡辺杏,清流出版,650,トーハン,買切,20,417,2026-04-22,
'9785739990006,天球儀の街 第9巻,柴田楓,清流出版,480,トーハン,委託,2,326,2026-06-17,2026-07-30
'9788639956882,AIの未来の謎,岩崎美咲,朝霧出版,1140,地方・小出版流通センター,買切,11,776,2026-06-20,
'9780957224667,見えない窓辺の贈り物,日向 朔,丘上出版社,720,トーハン,買切,19,459,2026-04-18,
'9788424011093,放課後のミステリー 第10巻,近藤真央,青葉館,490,トーハン,委託,20,323,2026-04-22,2026-10-13
'9780481417344,深夜の港の記録,吉田美咲,銀河出版,790,トーハン,買切,7,495,2026-05-10,
'9782435871028,砂上のグランドライン 第17巻,田中凛,茜色出版社,450,地方・小出版流通センター,買切,3,273,2026-06-07,
'9789490112561,図解 資産形成入門,雨宮 楓,翠嵐館,1710,トーハン,買切,6,1096,2026-05-26,
'9781443528139,今日からできる一人暮らし,霧島 碧,陽光舎,1210,日販,買切,1,766,2026-05-10,
'9789492686688,DX戦略思考,松本健,蒼穹堂,1430,日販,買切,8,955,2026-05-26,
'9783139684464,15分でわかるDX戦略,水無月 楓,翠嵐出版社,1790,日販,買切,11,1263,2026-05-29,
'9782359614756,サブスク経営の教科書,霧島 律,陽光舎,1620,地方・小出版流通センター,委託,14,1008,2026-04-18,2026-07-18
'9789092442653,遠い坂道の贈り物,柴田蒼,蒼穹堂,610,大阪屋栗田,買切,9,420,2026-06-15,
'9782016367032,百鬼夜行堂 第12巻,山田健,蒼穹堂,450,大阪屋栗田,買切,10,315,2026-06-09,
'9782264697431,十六夜のバトン 第3巻,月城 楓,翠嵐舎,670,地方・小出版流通センター,委託,2,431,2026-04-15,2026-09-18
'9781415269442,たぬきと空とぶ本のたび,長谷川楓,青葉出版社,1020,日販,買切,3,715,2026-05-10,
'9784168373930,哲学全史,日向 帳,青葉館,970,トーハン,委託,11,641,2026-05-23,2026-10-02
'9789760987233,2027年度版 統計検定2級 完全対策,鈴木蒼,銀河出版社,2130,地方・小出版流通センター,委託,20,1352,2026-06-05,2026-08-12
'9780279609432,ひつじと雲のパン屋の冒険,菅原陸,朝霧出版,1470,トーハン,買切,4,910,2026-04-25,
'9786898656406,生成AI活用の教科書,木村大輔,白鷺出版,1790,日販,委託,5,1258,2026-05-18,2026-07-30
'9785721351167,誰も知らない鍵の始まり,坂本栞,清流出版,660,大阪屋栗田,買切,7,401,2026-05-27,
'9780669440270,静かな橋の始まり,斎藤陽子,清流出版,790,地方・小出版流通センター,買切,20,505,2026-07-09,
'9788321069432,人的資本経営の教科書,林真央,清流出版社,1640,日販,買切,6,1204,2026-07-09,
'9780928809558,砂上のグランドライン 第18巻,吉田誠,茜色出版社,620,日販,委託,6,448,2026-06-15,2026-10-23
'9781556911941,営業力思考,山本涼,青葉出版社,1790,トーハン,委託,3,1161,2026-07-13,2026-12-09
'9781007212320,銀色のカルテ 第14巻,鈴木さくら,翠嵐堂,660,地方・小出版流通センター,買切,14,491,2026-05-27,
'9786063305009,針と糸の魔女 第18巻,西村蒼太,蒼穹堂,600,日販,委託,14,396,2026-06-14,2026-10-12
'9785806564215,おつまみの基本,橋本太郎,白鷺出版,1490,日販,買切,11,1014,2026-05-30,
'9786954472964,図解でわかる戦国時代,伊藤蒼太,蒼穹書房,1040,地方・小出版流通センター,買切,3,690,2026-07-09,
'9785553010263,ひつじと虹色の傘のひみつ,青木悠真,翠嵐出版社,1420,大阪屋栗田,買切,1,992,2026-06-17,
'9783720889445,ヨガのコツ,藤井蒼太,青葉館,1430,大阪屋栗田,買切,19,927,2026-04-18,
'9787948357175,はじめてのキャンプ料理,木村由美,清流出版社,1520,日販,買切,15,1029,2026-06-04,
'9786972769923,戦国時代全史,長谷川悠真,白鷺出版,1130,日販,買切,18,838,2026-05-22,
'9787179205689,できる人のプレゼン術,加藤真央,陽光舎,1630,地方・小出版流通センター,買切,18,1009,2026-05-23,
'9785286991679,図解 行動心理学入門,森蒼,丘上出版社,1470,トーハン,買切,16,932,2026-06-18,
'9786675062130,図解 DX戦略入門,堀内葵,清流出版,1660,地方・小出版流通センター,買切,8,1174,2026-06-20,
'9782390605997,できる人の営業力,伊藤由美,丘上館,1410,地方・小出版流通センター,買切,19,916,2026-06-08,
'9781656451903,2027年度版 簿記1級 完全対策,菅原健,青葉館,2440,大阪屋栗田,買切,20,1808,2026-04-30,
'9780953595136,図解でわかる古代文明,近藤蒼,蒼穹堂,1150,地方・小出版流通センター,委託,4,736,2026-04-23,2026-09-18
'9780271330075,FP技能検定3級 完全対策,小林浩二,白鷺文庫,2280,日販,買切,1,1453,2026-06-28,
'9782428850214,銀色のカルテ 第11巻,佐藤太郎,銀河出版社,440,大阪屋栗田,買切,12,306,2026-07-02,
'9787058165790,カメラの基本,星野 綴,銀河舎,1280,トーハン,委託,8,878,2026-05-30,2026-08-18
'9780694219520,ふくろうと空とぶ本のものがたり,坂本蒼太,白鷺出版,1470,地方・小出版流通センター,買切,9,1100,2026-05-28,
'9780969658528,組織開発の教科書,井上由美,青葉出版社,1430,地方・小出版流通センター,委託,16,908,2026-06-09,2026-11-25
'9787616308577,儚い旅の秘密,岡田浩二,丘上出版社,720,日販,買切,16,508,2026-07-05,
'9787045882631,ひつじと雲のパン屋のものがたり,清水美咲,銀河舎,1070,大阪屋栗田,委託,8,642,2026-07-01,2026-10-01
